COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
gnome-she   2065                 mark   67u  unix 0xffff8df5c40cf000      0t0  17194 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   68u  unix 0xffff8df5c40cf000      0t0  17194 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   71u  unix 0xffff8df5c4108000      0t0  17207 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   72u  unix 0xffff8df5c4108000      0t0  17207 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   79u  unix 0xffff8df5c414e400      0t0  17212 type=STREAM (CONNECTED)
gnome-she   2065                 mark   81u  unix 0xffff8df5c414d800      0t0  17213 type=STREAM (CONNECTED)
gnome-she   2065                 mark   83u  unix 0xffff8df5c410b000      0t0  17910 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   84u  unix 0xffff8df5c410b000      0t0  17910 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   85u  unix 0xffff8df5c4143c00      0t0  17911 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   86u  unix 0xffff8df5c4143c00      0t0  17911 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   87u  unix 0xffff8df5c414a400      0t0  17953 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   88u  unix 0xffff8df5c414a400      0t0  17953 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   89u  unix 0xffff8df68adab800      0t0  19634 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   90u  unix 0xffff8df5c8ba2400      0t0  17283 type=STREAM (CONNECTED)
gnome-she   2065                 mark   96u  unix 0xffff8df5b13cdc00      0t0  20286 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark   97u  unix 0xffff8df586788000      0t0  17400 type=STREAM (CONNECTED)
gnome-she   2065                 mark  100u  unix 0xffff8df58678a800      0t0  17406 type=STREAM (CONNECTED)
gnome-she   2065                 mark  101u  unix 0xffff8df5966b8400      0t0  18505 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark  102u  unix 0xffff8df58678a800      0t0  17406 type=STREAM (CONNECTED)
gnome-she   2065                 mark  103u  unix 0xffff8df5966b8400      0t0  18505 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark  104u  unix 0xffff8df59e416800      0t0  18478 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark  105u  unix 0xffff8df59e416800      0t0  18478 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark  106u  unix 0xffff8df58668b000      0t0  18517 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark  107u  unix 0xffff8df58668b000      0t0  18517 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2065                 mark  111u  unix 0xffff8df62583b800      0t0  37617 type=STREAM (CONNECTED)
gnome-she   2065                 mark  112u  unix 0xffff8df68bd6ec00      0t0  37665 type=STREAM (CONNECTED)
gnome-she   2065                 mark  114u  unix 0xffff8df62583b800      0t0  37617 type=STREAM (CONNECTED)
at-spi-bu   2066                 mark    1u  unix 0xffff8df5a3fda400      0t0  16088 type=STREAM (CONNECTED)
at-spi-bu   2066                 mark    2u  unix 0xffff8df5a3fda400      0t0  16088 type=STREAM (CONNECTED)
at-spi-bu   2066                 mark    8u  unix 0xffff8df5a3fd8800      0t0  16103 type=STREAM (CONNECTED)
dbus-daem   2078                 mark    1u  unix 0xffff8df5a3fda400      0t0  16088 type=STREAM (CONNECTED)
dbus-daem   2078                 mark    2u  unix 0xffff8df5a3fda400      0t0  16088 type=STREAM (CONNECTED)
dbus-daem   2078                 mark    4u  unix 0xffff8df5a3fda800      0t0  16132 /run/user/1000/at-spi/bus type=STREAM (LISTEN)
dbus-daem   2078                 mark    8u  unix 0xffff8df5a3fdb400      0t0  16137 type=STREAM (CONNECTED)
dbus-daem   2078                 mark    9u  unix 0xffff8df5a3fdb000      0t0  16138 type=STREAM (CONNECTED)
dbus-daem   2078                 mark   11u  unix 0xffff8df5b4a76000      0t0  16217 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   12u  unix 0xffff8df5b4a74800      0t0  16238 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   13u  unix 0xffff8df5c4174800      0t0  17908 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   14u  unix 0xffff8df5c4171400      0t0  17920 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   15u  unix 0xffff8df5c8ba7000      0t0  17955 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   16u  unix 0xffff8df5c8ba4800      0t0  17969 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   17u  unix 0xffff8df5c4177000      0t0  17971 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   18u  unix 0xffff8df5c4176000      0t0  17973 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   19u  unix 0xffff8df5c8baa800      0t0  17998 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   20u  unix 0xffff8df5b13c1400      0t0  18187 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   21u  unix 0xffff8df5966c9c00      0t0  18220 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   22u  unix 0xffff8df6267d9800      0t0  38835 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   23u  unix 0xffff8df680097c00      0t0  18300 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   24u  unix 0xffff8df5a3fcd000      0t0  18341 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   25u  unix 0xffff8df58668b800      0t0  18360 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   26u  unix 0xffff8df68bd6d400      0t0  26758 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   2078                 mark   27u  unix 0xffff8df58668c400      0t0  18741 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
at-spi2-r   2138                 mark    1u  unix 0xffff8df5a3fda400      0t0  16088 type=STREAM (CONNECTED)
at-spi2-r   2138                 mark    2u  unix 0xffff8df5a3fda400      0t0  16088 type=STREAM (CONNECTED)
at-spi2-r   2138                 mark    3u  unix 0xffff8df5b4a74000      0t0  16710 type=STREAM (CONNECTED)
at-spi2-r   2138                 mark    4u  unix 0xffff8df5b4a75000      0t0  16711 type=STREAM (CONNECTED)
at-spi2-r   2138                 mark    7u  unix 0xffff8df5b4a76c00      0t0  16712 type=STREAM (CONNECTED)
at-spi2-r   2138                 mark    9u  unix 0xffff8df5c40cc000      0t0  17041 type=DGRAM (UNCONNECTED)
snapd-des   2147                 mark    1u  unix 0xffff8df5966dc800      0t0  15332 type=STREAM (CONNECTED)
snapd-des   2147                 mark    2u  unix 0xffff8df5966dc800      0t0  15332 type=STREAM (CONNECTED)
snapd-des   2147                 mark    3u  unix 0xffff8df5a3fefc00      0t0  16321 type=STREAM (CONNECTED)
snapd-des   2147                 mark    7u  unix 0xffff8df5b4a4f800      0t0  16944 type=STREAM (CONNECTED)
snapd-des   2147                 mark   10u  unix 0xffff8df5c414fc00      0t0  17221 type=DGRAM (UNCONNECTED)
snapd-des   2147                 mark   11u  unix 0xffff8df5c414c400      0t0  17217 type=STREAM (CONNECTED)
snapd-des   2147                 mark   12u  unix 0xffff8df5c4170c00      0t0  17223 type=STREAM (CONNECTED)
gnome-she   2158                 mark    1u  unix 0xffff8df5b4a79800      0t0  16728 type=STREAM (CONNECTED)
gnome-she   2158                 mark    2u  unix 0xffff8df5b4a79c00      0t0  16729 type=STREAM (CONNECTED)
gnome-she   2158                 mark    5u  unix 0xffff8df5b4a78400      0t0  16730 type=STREAM (CONNECTED)
evolution   2169                 mark    1u  unix 0xffff8df5a3fd8000      0t0  16302 type=STREAM (CONNECTED)
evolution   2169                 mark    2u  unix 0xffff8df5a3fd8000      0t0  16302 type=STREAM (CONNECTED)
evolution   2169                 mark    6u  unix 0xffff8df5b4a7bc00      0t0  16739 type=STREAM (CONNECTED)
gjs         2176                 mark    1u  unix 0xffff8df5a3fdbc00      0t0  16311 type=STREAM (CONNECTED)
gjs         2176                 mark    2u  unix 0xffff8df59e43f800      0t0  16313 type=STREAM (CONNECTED)
gjs         2176                 mark    5u  unix 0xffff8df5b4a4e400      0t0  16888 type=STREAM (CONNECTED)
gjs         2176                 mark    7u  unix 0xffff8df5c410d000      0t0  17083 type=STREAM (CONNECTED)
ibus-daem   2182                 mark    1u  unix 0xffff8df5b4a4d800      0t0  16889 type=STREAM (CONNECTED)
ibus-daem   2182                 mark    2u  unix 0xffff8df5b4a4d800      0t0  16889 type=STREAM (CONNECTED)
ibus-daem   2182                 mark    5u  unix 0xffff8df5c4143400      0t0  17590 type=STREAM (CONNECTED)
ibus-daem   2182                 mark    8u  unix 0xffff8df5c410f000      0t0  17090 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (LISTEN)
ibus-daem   2182                 mark   11u  unix 0xffff8df5c4141000      0t0  17105 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (CONNECTED)
ibus-daem   2182                 mark   12u  unix 0xffff8df5c4149800      0t0  17110 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (CONNECTED)
ibus-daem   2182                 mark   13u  unix 0xffff8df5c4167c00      0t0  17161 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (CONNECTED)
ibus-daem   2182                 mark   15u  unix 0xffff8df5c4166800      0t0  17830 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (CONNECTED)
ibus-daem   2182                 mark   16u  unix 0xffff8df5c8ba0800      0t0  17281 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (CONNECTED)
ibus-daem   2182                 mark   17u  unix 0xffff8df5966cac00      0t0  17368 /home/mark/.cache/ibus/dbus-uaXATr91 type=STREAM (CONNECTED)
gsd-a11y-   2185                 mark    1u  unix 0xffff8df5c40cec00      0t0  17032 type=STREAM (CONNECTED)
gsd-a11y-   2185                 mark    2u  unix 0xffff8df5c40cec00      0t0  17032 type=STREAM (CONNECTED)
gsd-a11y-   2185                 mark    5u  unix 0xffff8df581238400      0t0  17538 type=STREAM (CONNECTED)
gsd-color   2186                 mark    1u  unix 0xffff8df5b4a5b400      0t0  16966 type=STREAM (CONNECTED)
gsd-color   2186                 mark    2u  unix 0xffff8df5b4a5b400      0t0  16966 type=STREAM (CONNECTED)
gsd-color   2186                 mark    3u  unix 0xffff8df5c4140c00      0t0  17566 type=STREAM (CONNECTED)
gsd-color   2186                 mark    7u  unix 0xffff8df5c4143000      0t0  17569 type=STREAM (CONNECTED)
gsd-color   2186                 mark   10u  unix 0xffff8df5b13c2000      0t0  17333 type=STREAM (CONNECTED)
gsd-color   2186                 mark   11u  unix 0xffff8df5b13c2800      0t0  17337 type=STREAM (CONNECTED)
gsd-datet   2187                 mark    1u  unix 0xffff8df5b5df6c00      0t0  17480 type=STREAM (CONNECTED)
gsd-datet   2187                 mark    2u  unix 0xffff8df5b5df6c00      0t0  17480 type=STREAM (CONNECTED)
gsd-datet   2187                 mark    5u  unix 0xffff8df5c4140000      0t0  17565 type=STREAM (CONNECTED)
gsd-house   2188                 mark    1u  unix 0xffff8df5a3fee800      0t0  16331 type=STREAM (CONNECTED)
gsd-house   2188                 mark    2u  unix 0xffff8df5a3fee800      0t0  16331 type=STREAM (CONNECTED)
gsd-house   2188                 mark    5u  unix 0xffff8df5a3fef800      0t0  16334 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark    1u  unix 0xffff8df5c40cf400      0t0  17028 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark    2u  unix 0xffff8df5c40cf400      0t0  17028 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark    3u  unix 0xffff8df5c410bc00      0t0  17055 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark    7u  unix 0xffff8df5c410b800      0t0  17059 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark   10u  unix 0xffff8df5c4174400      0t0  17956 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark   11u  unix 0xffff8df5c4175400      0t0  17972 type=STREAM (CONNECTED)
gsd-keybo   2189                 mark   14u  unix 0xffff8df5c8ba9400      0t0  17985 type=STREAM (CONNECTED)
gsd-media   2190                 mark    1u  unix 0xffff8df5c40ce000      0t0  17026 type=STREAM (CONNECTED)
gsd-media   2190                 mark    2u  unix 0xffff8df5c40ce000      0t0  17026 type=STREAM (CONNECTED)
gsd-media   2190                 mark    3u  unix 0xffff8df5a3fee400      0t0  17521 type=STREAM (CONNECTED)
gsd-media   2190                 mark    7u  unix 0xffff8df5c410a400      0t0  17060 type=STREAM (CONNECTED)
gsd-media   2190                 mark   10u  unix 0xffff8df5c414dc00      0t0  17215 type=STREAM (CONNECTED)
gsd-media   2190                 mark   11u  unix 0xffff8df5c4173000      0t0  17226 type=STREAM (CONNECTED)
gsd-media   2190                 mark   13u  unix 0xffff8df5c4172000      0t0  17227 type=STREAM (CONNECTED)
gsd-media   2190                 mark   18u  unix 0xffff8df5c4173400      0t0  17232 type=STREAM (CONNECTED)
gsd-media   2190                 mark   19u  unix 0xffff8df5c8ba5000      0t0  17249 type=DGRAM (UNCONNECTED)
gsd-power   2191                 mark    1u  unix 0xffff8df5b4a5b000      0t0  17007 type=STREAM (CONNECTED)
gsd-power   2191                 mark    2u  unix 0xffff8df5b4a5b000      0t0  17007 type=STREAM (CONNECTED)
gsd-power   2191                 mark    3u  unix 0xffff8df5c40cd400      0t0  17053 type=STREAM (CONNECTED)
gsd-power   2191                 mark    7u  unix 0xffff8df5c4108400      0t0  17054 type=STREAM (CONNECTED)
gsd-power   2191                 mark   10u  unix 0xffff8df5c4175c00      0t0  17954 type=STREAM (CONNECTED)
gsd-power   2191                 mark   11u  unix 0xffff8df5c4177c00      0t0  17970 type=STREAM (CONNECTED)
gsd-power   2191                 mark   14u  unix 0xffff8df5c414f000      0t0  17980 type=STREAM (CONNECTED)
gsd-print   2192                 mark    1u  unix 0xffff8df5b4a4fc00      0t0  16906 type=STREAM (CONNECTED)
gsd-print   2192                 mark    2u  unix 0xffff8df5b4a4fc00      0t0  16906 type=STREAM (CONNECTED)
gsd-print   2192                 mark    5u  unix 0xffff8df5b4a58000      0t0  16988 type=STREAM (CONNECTED)
gsd-print   2192                 mark    7u  unix 0xffff8df5c410c000      0t0  17086 type=STREAM (CONNECTED)
gsd-print   2192                 mark    8u  unix 0xffff8df5c414b400      0t0  17107 type=STREAM (CONNECTED)
gsd-rfkil   2193                 mark    1u  unix 0xffff8df5c40cc800      0t0  17030 type=STREAM (CONNECTED)
gsd-rfkil   2193                 mark    2u  unix 0xffff8df5c40cc800      0t0  17030 type=STREAM (CONNECTED)
gsd-rfkil   2193                 mark    5u  unix 0xffff8df5a3fedc00      0t0  17537 type=STREAM (CONNECTED)
gsd-rfkil   2193                 mark    7u  unix 0xffff8df5c4142800      0t0  17584 type=STREAM (CONNECTED)
gsd-scree   2195                 mark    1u  unix 0xffff8df5b4a5a000      0t0  16956 type=STREAM (CONNECTED)
gsd-scree   2195                 mark    2u  unix 0xffff8df5b4a5a000      0t0  16956 type=STREAM (CONNECTED)
gsd-scree   2195                 mark    5u  unix 0xffff8df5b5df6800      0t0  17511 type=STREAM (CONNECTED)
gsd-shari   2197                 mark    1u  unix 0xffff8df5b4a59000      0t0  16986 type=STREAM (CONNECTED)
gsd-shari   2197                 mark    2u  unix 0xffff8df5b4a59000      0t0  16986 type=STREAM (CONNECTED)
gsd-shari   2197                 mark    6u  unix 0xffff8df5c4109400      0t0  17057 type=STREAM (CONNECTED)
gsd-shari   2197                 mark    8u  unix 0xffff8df5c4109800      0t0  17068 type=STREAM (CONNECTED)
gsd-smart   2201                 mark    1u  unix 0xffff8df5b4a5ac00      0t0  16984 type=STREAM (CONNECTED)
gsd-smart   2201                 mark    2u  unix 0xffff8df5b4a5ac00      0t0  16984 type=STREAM (CONNECTED)
gsd-smart   2201                 mark    5u  unix 0xffff8df5b5df5c00      0t0  17515 type=STREAM (CONNECTED)
gsd-sound   2202                 mark    1u  unix 0xffff8df5b4a58800      0t0  16969 type=STREAM (CONNECTED)
gsd-sound   2202                 mark    2u  unix 0xffff8df5b4a58800      0t0  16969 type=STREAM (CONNECTED)
gsd-sound   2202                 mark    5u  unix 0xffff8df5c40cd000      0t0  17036 type=STREAM (CONNECTED)
gsd-wacom   2206                 mark    1u  unix 0xffff8df5b4a58c00      0t0  16989 type=STREAM (CONNECTED)
gsd-wacom   2206                 mark    2u  unix 0xffff8df5b4a58c00      0t0  16989 type=STREAM (CONNECTED)
gsd-wacom   2206                 mark    3u  unix 0xffff8df5c40cc400      0t0  17045 type=STREAM (CONNECTED)
gsd-wacom   2206                 mark    7u  unix 0xffff8df5c410a800      0t0  17058 type=STREAM (CONNECTED)
gsd-wacom   2206                 mark   10u  unix 0xffff8df5c4166c00      0t0  17905 type=STREAM (CONNECTED)
gsd-wacom   2206                 mark   11u  unix 0xffff8df5c4177800      0t0  17907 type=STREAM (CONNECTED)
evolution   2224                 mark    1u  unix 0xffff8df5b4a4d400      0t0  16885 type=STREAM (CONNECTED)
evolution   2224                 mark    2u  unix 0xffff8df5b4a4d400      0t0  16885 type=STREAM (CONNECTED)
evolution   2224                 mark    3u  unix 0xffff8df5c40cfc00      0t0  17052 type=STREAM (CONNECTED)
evolution   2224                 mark    6u  unix 0xffff8df5b4a4c000      0t0  17558 type=STREAM (CONNECTED)
evolution   2224                 mark   10u  unix 0xffff8df5c8ba5c00      0t0  17250 type=STREAM (CONNECTED)
evolution   2224                 mark   11u  unix 0xffff8df5c8ba7c00      0t0  17255 type=STREAM (CONNECTED)
Xwayland    2258                 mark    1u  unix 0xffff8df5b4a62c00      0t0  16624 type=STREAM (CONNECTED)
Xwayland    2258                 mark    2u  unix 0xffff8df5b4a62c00      0t0  16624 type=STREAM (CONNECTED)
Xwayland    2258                 mark    3u  unix 0xffff8df5b5df5000      0t0  16881 type=STREAM (CONNECTED)
Xwayland    2258                 mark    4u  unix 0xffff8df5b4a75400      0t0  16697 @/tmp/.X11-unix/X0 type=STREAM (LISTEN)
Xwayland    2258                 mark    5u  unix 0xffff8df5b4a77000      0t0  16698 /tmp/.X11-unix/X0 type=STREAM (LISTEN)
Xwayland    2258                 mark    6u  unix 0xffff8df5c8ba6c00      0t0  17974 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
Xwayland    2258                 mark    7u  unix 0xffff8df5b4a77c00      0t0  16699 @/tmp/.X11-unix/X1 type=STREAM (LISTEN)
Xwayland    2258                 mark    9u  unix 0xffff8df5966ca000      0t0  18217 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
Xwayland    2258                 mark   10u  unix 0xffff8df58678b400      0t0  17401 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
Xwayland    2258                 mark   11u  unix 0xffff8df5966b4000      0t0  18433 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
gsd-disk-   2267                 mark    1u  unix 0xffff8df5b4a4e800      0t0  16955 type=STREAM (CONNECTED)
gsd-disk-   2267                 mark    2u  unix 0xffff8df5b4a4e800      0t0  16955 type=STREAM (CONNECTED)
gsd-disk-   2267                 mark    5u  unix 0xffff8df5b5df4800      0t0  17485 type=STREAM (CONNECTED)
gsd-disk-   2267                 mark    7u  unix 0xffff8df5b5df6000      0t0  17513 type=STREAM (CONNECTED)
goa-daemo   2324                 mark    1u  unix 0xffff8df58123b000      0t0  17544 type=STREAM (CONNECTED)
goa-daemo   2324                 mark    2u  unix 0xffff8df5b4a4cc00      0t0  17546 type=STREAM (CONNECTED)
goa-daemo   2324                 mark    3u  unix 0xffff8df5b5df7c00      0t0  17657 type=DGRAM (UNCONNECTED)
goa-daemo   2324                 mark    6u  unix 0xffff8df5c410d400      0t0  17096 type=STREAM (CONNECTED)
goa-daemo   2324                 mark   12u  unix 0xffff8df5c4157400      0t0  17716 type=STREAM (CONNECTED)
gvfs-udis   2379                 mark    1u  unix 0xffff8df5c4109c00      0t0  17080 type=STREAM (CONNECTED)
gvfs-udis   2379                 mark    2u  unix 0xffff8df5c4109c00      0t0  17080 type=STREAM (CONNECTED)
gvfs-udis   2379                 mark    5u  unix 0xffff8df5c4140800      0t0  17595 type=STREAM (CONNECTED)
gvfs-udis   2379                 mark    8u  unix 0xffff8df5c4148c00      0t0  17103 type=STREAM (CONNECTED)
evolution   2411                 mark    1u  unix 0xffff8df5b5df5400      0t0  17689 type=STREAM (CONNECTED)
evolution   2411                 mark    2u  unix 0xffff8df5b5df5400      0t0  17689 type=STREAM (CONNECTED)
evolution   2411                 mark    5u  unix 0xffff8df5c414b000      0t0  17104 type=STREAM (CONNECTED)
evolution   2411                 mark   11u  unix 0xffff8df5a3fda000      0t0  17749 type=STREAM (CONNECTED)
ibus-memc   2412                 mark    5u  unix 0xffff8df5c414a000      0t0  17106 type=STREAM (CONNECTED)
ibus-memc   2412                 mark    8u  unix 0xffff8df5c414ac00      0t0  17109 type=STREAM (CONNECTED)
ibus-exte   2413                 mark    3u  unix 0xffff8df5c4148800      0t0  17108 type=STREAM (CONNECTED)
ibus-exte   2413                 mark    7u  unix 0xffff8df5c4156c00      0t0  17725 type=STREAM (CONNECTED)
ibus-exte   2413                 mark   10u  unix 0xffff8df5c8ba5400      0t0  17260 type=STREAM (CONNECTED)
ibus-exte   2413                 mark   11u  unix 0xffff8df5c8ba7800      0t0  17274 type=STREAM (CONNECTED)
ibus-exte   2413                 mark   14u  unix 0xffff8df5c8ba3800      0t0  17280 type=STREAM (CONNECTED)
ibus-port   2418                 mark    1u  unix 0xffff8df5c410f800      0t0  17101 type=STREAM (CONNECTED)
ibus-port   2418                 mark    2u  unix 0xffff8df5c410e400      0t0  17102 type=STREAM (CONNECTED)
ibus-port   2418                 mark    6u  unix 0xffff8df5c4142c00      0t0  17699 type=STREAM (CONNECTED)
ibus-port   2418                 mark    8u  unix 0xffff8df5c4156400      0t0  17723 type=STREAM (CONNECTED)
goa-ident   2427                 mark    1u  unix 0xffff8df5c4157000      0t0  17704 type=STREAM (CONNECTED)
goa-ident   2427                 mark    2u  unix 0xffff8df5c4156000      0t0  17706 type=STREAM (CONNECTED)
goa-ident   2427                 mark    5u  unix 0xffff8df5c4155000      0t0  17732 type=STREAM (CONNECTED)
gsd-print   2430                 mark    1u  unix 0xffff8df5b4a4fc00      0t0  16906 type=STREAM (CONNECTED)
gsd-print   2430                 mark    2u  unix 0xffff8df5b4a4fc00      0t0  16906 type=STREAM (CONNECTED)
gsd-print   2430                 mark    5u  unix 0xffff8df5c4154000      0t0  17739 type=STREAM (CONNECTED)
gsd-print   2430                 mark    7u  unix 0xffff8df5c4154c00      0t0  17743 type=STREAM (CONNECTED)
gvfs-goa-   2455                 mark    1u  unix 0xffff8df5c4148000      0t0  17124 type=STREAM (CONNECTED)
gvfs-goa-   2455                 mark    2u  unix 0xffff8df5c4148000      0t0  17124 type=STREAM (CONNECTED)
gvfs-goa-   2455                 mark    5u  unix 0xffff8df5c410e800      0t0  17129 type=STREAM (CONNECTED)
evolution   2459                 mark    1u  unix 0xffff8df5c4149000      0t0  17122 type=STREAM (CONNECTED)
evolution   2459                 mark    2u  unix 0xffff8df5c4149000      0t0  17122 type=STREAM (CONNECTED)
evolution   2459                 mark    5u  unix 0xffff8df5a3fed800      0t0  17126 type=STREAM (CONNECTED)
evolution   2459                 mark    8u  unix 0xffff8df5c410fc00      0t0  17133 type=STREAM (CONNECTED)
gvfs-afc-   2470                 mark    1u  unix 0xffff8df5b4a7a400      0t0  17144 type=STREAM (CONNECTED)
gvfs-afc-   2470                 mark    2u  unix 0xffff8df5b4a7a400      0t0  17144 type=STREAM (CONNECTED)
gvfs-afc-   2470                 mark    6u  unix 0xffff8df5c414d400      0t0  17146 type=STREAM (CONNECTED)
gvfs-gpho   2478                 mark    1u  unix 0xffff8df581238c00      0t0  17779 type=STREAM (CONNECTED)
gvfs-gpho   2478                 mark    2u  unix 0xffff8df581238c00      0t0  17779 type=STREAM (CONNECTED)
gvfs-gpho   2478                 mark    6u  unix 0xffff8df5c4165000      0t0  17786 type=STREAM (CONNECTED)
gvfs-mtp-   2485                 mark    1u  unix 0xffff8df5c4164000      0t0  17797 type=STREAM (CONNECTED)
gvfs-mtp-   2485                 mark    2u  unix 0xffff8df5c4164000      0t0  17797 type=STREAM (CONNECTED)
gvfs-mtp-   2485                 mark    6u  unix 0xffff8df5c414e800      0t0  17158 type=STREAM (CONNECTED)
ibus-engi   2506                 mark    5u  unix 0xffff8df5c4167000      0t0  17825 type=STREAM (CONNECTED)
ibus-engi   2506                 mark    8u  unix 0xffff8df5c4166000      0t0  17829 type=STREAM (CONNECTED)
dconf-ser   2528                 mark    1u  unix 0xffff8df5c414f800      0t0  17204 type=STREAM (CONNECTED)
dconf-ser   2528                 mark    2u  unix 0xffff8df5c414f800      0t0  17204 type=STREAM (CONNECTED)
dconf-ser   2528                 mark    5u  unix 0xffff8df5c4164800      0t0  17894 type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark    1u  unix 0xffff8df5a3fcc400      0t0  15928 type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark    2u  unix 0xffff8df5a3fcc400      0t0  15928 type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark    5u  unix 0xffff8df5c4176400      0t0  17943 type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark   13u  unix 0xffff8df5c4175000      0t0  17247 /run/user/1000/gvfsd/socket-uhf6eATj type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark   14u  unix 0xffff8df5b105f000      0t0  26748 /run/user/1000/gvfsd/socket-YaNviYZt type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark   15u  unix 0xffff8df59e415400      0t0  26751 /run/user/1000/gvfsd/socket-i7cOsiMp type=STREAM (CONNECTED)
gvfsd-tra   2547                 mark   16u  unix 0xffff8df5c8ba2c00      0t0  17992 /run/user/1000/gvfsd/socket-WYNlbZPV type=STREAM (CONNECTED)
gsd-xsett   2559                 mark    1u  unix 0xffff8df5c8ba6800      0t0  17272 type=STREAM (CONNECTED)
gsd-xsett   2559                 mark    2u  unix 0xffff8df5c8ba6800      0t0  17272 type=STREAM (CONNECTED)
gsd-xsett   2559                 mark    3u  unix 0xffff8df5c8ba6400      0t0  17276 type=STREAM (CONNECTED)
gsd-xsett   2559                 mark    6u  unix 0xffff8df5c8bab800      0t0  17990 type=STREAM (CONNECTED)
gsd-xsett   2559                 mark    7u  unix 0xffff8df5c8bab400      0t0  17997 type=STREAM (CONNECTED)
gsd-xsett   2559                 mark   10u  unix 0xffff8df5c8ba9800      0t0  18007 type=STREAM (CONNECTED)
gsd-xsett   2559                 mark   13u  unix 0xffff8df5813c7400      0t0  17302 type=STREAM (CONNECTED)
gjs         2614                 mark    1u  unix 0xffff8df5c8ba0c00      0t0  17296 type=STREAM (CONNECTED)
gjs         2614                 mark    2u  unix 0xffff8df5c8ba0000      0t0  17297 type=STREAM (CONNECTED)
